V1;V2;V3;V4;V5;V6;V7;V8;V9;V10
-114.58;74000.0;236.0;29.0;1387.0;B;239.0;671.0;33.438;33.63
-114.62;275000.0;3.0;26.0;18.0;B;3.0;5.0;0.536;33.62
-114.58;82400.0;680.0;25.0;2907.0;B;633.0;1841.0;26.768;33.61
-114.6;62000.0;483.0;21.0;1988.0;B;437.0;1182.0;1.625;33.6
-121.43;155700.0;954.0;35.0;5298.0;B;918.0;1933.0;39.167;38.58
-121.43;163700.0;446.0;38.0;2507.0;B;448.0;888.0;40.972;38.57
-121.42;161400.0;338.0;38.0;1878.0;B;342.0;710.0;37.731;38.57
-121.44;147100.0;339.0;43.0;1806.0;B;341.0;764.0;39.271;38.58
-121.43;142000.0;476.0;46.0;2443.0;B;457.0;939.0;35.893;38.57
-121.44;164500.0;545.0;52.0;3080.0;B;495.0;975.0;3.776;38.57
-121.44;148800.0;435.0;42.0;2334.0;B;446.0;892.0;30.208;38.58
-121.45;153900.0;415.0;44.0;2314.0;B;388.0;796.0;34.914;38.58
-121.45;147900.0;356.0;48.0;1962.0;B;362.0;704.0;35.313;38.57
-121.46;181600.0;807.0;52.0;4408.0;B;777.0;1604.0;38.914;38.58
-121.46;109800.0;397.0;40.0;1394.0;B;353.0;689.0;17.765;38.58
-121.47;115100.0;555.0;44.0;2092.0;B;528.0;878.0;15.922;38.58
-121.47;137500.0;952.0;43.0;3807.0;B;850.0;1484.0;23.266;38.58
-121.47;109300.0;483.0;52.0;2035.0;B;459.0;904.0;26.976;38.58
-121.48;94300.0;146.0;52.0;576.0;B;127.0;273.0;2.01;38.58
-121.48;140600.0;744.0;48.0;2434.0;B;662.0;1281.0;16.277;38.58
-121.49;90300.0;664.0;52.0;2151.0;B;603.0;1146.0;14.034;38.58
-121.48;70500.0;341.0;52.0;1186.0;B;320.0;1038.0;16.116;38.59
-121.49;85000.0;180.0;20.0;463.0;B;190.0;486.0;10.313;38.59
-121.49;168800.0;324.0;52.0;1000.0;B;250.0;456.0;14.375;38.58
-121.5;162500.0;306.0;5.0;761.0;B;295.0;2031.0;0.7526;38.58
-121.5;125000.0;1220.0;20.0;4018.0;B;1122.0;1570.0;25.821;38.58
-121.5;77500.0;175.0;9.0;745.0;B;160.0;297.0;3.358;38.57
-121.49;137500.0;405.0;52.0;569.0;B;367.0;509.0;0.9196;38.58
-121.48;137500.0;566.0;42.0;1823.0;B;503.0;761.0;1.245;38.58
-121.48;141700.0;804.0;47.0;2438.0;B;747.0;1148.0;14.301;38.57
-121.48;187500.0;193.0;52.0;567.0;B;187.0;272.0;1.625;38.57
-121.49;93800.0;492.0;49.0;1334.0;B;421.0;634.0;17.568;38.57
-121.49;87900.0;967.0;38.0;2410.0;B;829.0;1091.0;12.209;38.57
-121.47;150000.0;368.0;39.0;1360.0;B;338.0;589.0;21.691;38.57
-121.47;123900.0;926.0;48.0;3136.0;B;877.0;1443.0;19.034;38.57
-121.48;114100.0;805.0;38.0;2809.0;B;785.0;1243.0;18.512;38.57
-121.47;200000.0;103.0;52.0;438.0;B;99.0;176.0;30.217;38.57
-121.47;168100.0;968.0;50.0;3233.0;B;837.0;1223.0;12.041;38.57
-121.48;157500.0;757.0;52.0;2501.0;B;708.0;1081.0;15.872;38.58
-121.45;236100.0;412.0;52.0;2006.0;B;384.0;825.0;32.963;38.57
-121.45;233800.0;476.0;52.0;3170.0;B;457.0;1027.0;4.63;38.56
-121.46;111800.0;372.0;52.0;1750.0;B;369.0;764.0;29.191;38.56
-121.46;140000.0;172.0;52.0;810.0;B;151.0;326.0;31.583;38.57
-121.46;213200.0;159.0;52.0;893.0;B;160.0;367.0;32.386;38.57
-121.46;158900.0;367.0;52.0;1917.0;B;358.0;722.0;31.484;38.57
-121.46;156700.0;419.0;52.0;1625.0;B;383.0;614.0;20.549;38.57
-121.43;131700.0;227.0;41.0;1105.0;B;210.0;443.0;31.827;38.56
-121.44;131900.0;466.0;45.0;2423.0;B;438.0;873.0;37.167;38.56
-121.44;139400.0;165.0;52.0;906.0;B;166.0;257.0;28.542;38.56
-121.43;125900.0;288.0;50.0;1533.0;B;257.0;532.0;25.417;38.56
-121.43;137800.0;244.0;46.0;1316.0;B;245.0;452.0;30.938;38.56
-121.45;232500.0;635.0;52.0;3994.0;B;625.0;1295.0;51.169;38.57
-121.45;173800.0;555.0;52.0;3420.0;B;530.0;1301.0;40.417;38.56
-121.42;98900.0;39.0;35.0;182.0;B;43.0;115.0;26.417;38.55
-121.43;100100.0;714.0;44.0;3514.0;B;656.0;1509.0;27.333;38.55
-121.45;77600.0;808.0;19.0;3374.0;B;753.0;1412.0;14.889;38.55
-121.46;122800.0;393.0;52.0;1878.0;B;381.0;722.0;33.348;38.56
-121.45;121200.0;235.0;51.0;1250.0;B;232.0;452.0;2.625;38.56
-121.44;97000.0;383.0;46.0;1698.0;B;386.0;726.0;29.821;38.55
-121.47;85600.0;162.0;52.0;889.0;B;145.0;273.0;3.125;38.56
-121.46;104000.0;180.0;52.0;907.0;B;177.0;479.0;22.125;38.56
-121.46;84100.0;648.0;52.0;3126.0;B;558.0;1789.0;17.616;38.55
-121.46;68500.0;463.0;52.0;2094.0;B;407.0;1364.0;12.235;38.55
-121.47;65400.0;403.0;48.0;1091.0;B;336.0;926.0;11.458;38.55
-121.47;85900.0;408.0;52.0;1532.0;B;369.0;782.0;18.911;38.56
-121.47;95800.0;559.0;51.0;2083.0;B;524.0;874.0;20.221;38.56
-121.47;88100.0;573.0;44.0;1986.0;B;490.0;1044.0;17.328;38.56
-121.48;113600.0;263.0;44.0;1151.0;B;258.0;518.0;20.089;38.56
-121.48;134700.0;344.0;46.0;1476.0;B;353.0;688.0;27.316;38.56
-121.48;114300.0;324.0;38.0;1145.0;B;288.0;596.0;1.78;38.57
-121.49;87500.0;239.0;42.0;900.0;B;231.0;506.0;12.813;38.56
-121.49;86900.0;457.0;35.0;1521.0;B;455.0;987.0;19.013;38.56
-121.49;108800.0;385.0;51.0;1492.0;B;365.0;736.0;17.155;38.57
-121.5;94600.0;344.0;41.0;1124.0;B;316.0;807.0;14.712;38.57
-121.5;87500.0;351.0;44.0;1375.0;B;321.0;766.0;21.719;38.57
-121.51;93800.0;166.0;36.0;613.0;B;147.0;425.0;22.031;38.57
-121.5;80000.0;254.0;45.0;858.0;B;200.0;510.0;10.114;38.57
-121.5;123100.0;645.0;46.0;2646.0;B;616.0;1684.0;1.128;38.56
-121.51;137500.0;312.0;43.0;1048.0;B;294.0;1320.0;10.649;38.56
-121.51;137900.0;631.0;45.0;3032.0;B;597.0;1341.0;28.417;38.55
-121.51;137200.0;278.0;46.0;1485.0;B;291.0;531.0;27.885;38.55
-121.49;103500.0;392.0;52.0;1844.0;B;353.0;667.0;30.033;38.56
-121.49;151100.0;460.0;52.0;2515.0;B;442.0;836.0;33.844;38.55
-121.5;209800.0;455.0;52.0;2784.0;B;448.0;957.0;56.402;38.55
-121.49;137800.0;368.0;52.0;1777.0;B;350.0;624.0;36.729;38.56
-121.49;123000.0;536.0;47.0;2313.0;B;442.0;779.0;25.639;38.54
-121.5;405800.0;133.0;52.0;1145.0;B;138.0;334.0;8.338;38.54
-121.49;224100.0;632.0;51.0;4280.0;B;621.0;1486.0;50.359;38.55
-121.5;236800.0;634.0;49.0;4094.0;B;659.0;1363.0;52.362;38.55
-121.5;179800.0;201.0;44.0;1167.0;B;209.0;452.0;37.344;38.54
-121.48;228700.0;360.0;52.0;2508.0;B;345.0;832.0;71.035;38.55
-121.48;162500.0;358.0;52.0;2037.0;B;375.0;811.0;43.929;38.55
-121.48;94300.0;448.0;50.0;1587.0;B;380.0;877.0;20.833;38.56
-121.48;175000.0;309.0;52.0;1684.0;B;296.0;675.0;41.467;38.55
-121.48;191900.0;333.0;52.0;2216.0;B;327.0;714.0;48.603;38.55
-121.48;125000.0;216.0;52.0;814.0;B;181.0;327.0;28.542;38.56
-121.47;65400.0;310.0;48.0;968.0;B;274.0;706.0;0.9948;38.55
-121.47;55800.0;308.0;29.0;1303.0;B;263.0;861.0;10.208;38.55
-121.47;56700.0;464.0;47.0;2085.0;B;402.0;1346.0;12.679;38.54
-121.47;67000.0;287.0;24.0;979.0;B;291.0;546.0;1.186;38.55
-121.47;94600.0;295.0;52.0;1384.0;B;244.0;561.0;20.242;38.55
-121.45;56000.0;250.0;47.0;1159.0;B;244.0;810.0;27.787;38.54
-121.45;58300.0;308.0;41.0;1278.0;B;280.0;839.0;14.702;38.54
-121.46;58200.0;205.0;48.0;1001.0;B;175.0;605.0;18.333;38.54
-121.46;57000.0;435.0;40.0;2077.0;B;385.0;1454.0;20.074;38.55
-121.42;108000.0;265.0;29.0;1407.0;B;235.0;556.0;30.521;38.54
-121.43;92700.0;417.0;43.0;2084.0;B;410.0;912.0;29.769;38.54
-121.43;101500.0;359.0;44.0;1879.0;B;345.0;791.0;3.15;38.54
-121.44;92400.0;509.0;44.0;2570.0;B;503.0;1145.0;25.694;38.54
-121.45;86600.0;734.0;48.0;3421.0;B;727.0;1441.0;19.485;38.54
-121.42;87600.0;501.0;18.0;2525.0;B;468.0;1726.0;2.398;38.54
-121.42;94300.0;493.0;29.0;2358.0;B;470.0;1071.0;2.925;38.54
-121.43;101300.0;688.0;42.0;3321.0;B;658.0;1346.0;24.618;38.54
-121.44;93600.0;;39.0;2855.0;B;562.0;1217.0;32.404;38.54
-121.44;75700.0;501.0;47.0;2518.0;B;471.0;1308.0;25.389;38.54
-121.41;79000.0;371.0;35.0;2061.0;B;342.0;1110.0;31.944;38.53
-121.41;72100.0;224.0;37.0;1058.0;B;231.0;588.0;29.737;38.53
-121.42;71200.0;367.0;37.0;1958.0;B;366.0;1171.0;28.298;38.53
-121.42;71800.0;288.0;36.0;1581.0;B;291.0;832.0;34.083;38.53
-121.43;82700.0;294.0;36.0;1488.0;B;279.0;846.0;31.208;38.53
-121.43;81900.0;426.0;36.0;2430.0;B;437.0;1199.0;31.667;38.53
-121.44;80600.0;432.0;37.0;1951.0;B;411.0;1089.0;23.272;38.53
-121.41;66800.0;720.0;25.0;3087.0;B;708.0;2529.0;18.689;38.52
-121.42;87800.0;666.0;21.0;3249.0;B;663.0;2611.0;19.423;38.51
-121.42;72600.0;556.0;32.0;2828.0;B;485.0;1655.0;25.574;38.52
-121.43;72100.0;399.0;43.0;2089.0;B;385.0;955.0;25.898;38.52
-121.43;78300.0;945.0;30.0;3657.0;B;899.0;2925.0;13.927;38.52
-121.44;76600.0;388.0;38.0;2080.0;B;380.0;995.0;27.697;38.52
-121.5;192000.0;593.0;39.0;3184.0;B;572.0;1188.0;46.923;38.53
-121.5;114300.0;684.0;37.0;3642.0;B;657.0;1508.0;35.231;38.53
-121.51;191900.0;265.0;34.0;1613.0;B;266.0;631.0;4.25;38.53
-121.51;216600.0;408.0;36.0;2603.0;B;419.0;966.0;53.135;38.53
-121.5;59100.0;466.0;37.0;2008.0;B;427.0;1261.0;22.574;38.52
-121.51;171300.0;439.0;33.0;2918.0;B;427.0;1085.0;55.208;38.51
-121.51;251600.0;217.0;31.0;1595.0;B;236.0;542.0;66.112;38.51
-121.51;181400.0;588.0;30.0;3236.0;B;569.0;1167.0;40.972;38.52
-121.48;101600.0;315.0;38.0;1451.0;B;340.0;786.0;23.487;38.53
-121.49;130600.0;536.0;40.0;2966.0;B;505.0;1225.0;3.125;38.53
-121.49;78400.0;393.0;37.0;1655.0;B;355.0;841.0;16.932;38.54
-121.48;103900.0;280.0;43.0;1378.0;B;280.0;708.0;23.542;38.53
-121.48;96400.0;357.0;36.0;1824.0;B;356.0;906.0;29.911;38.52
-121.49;96800.0;413.0;37.0;1902.0;B;384.0;955.0;31.014;38.52
-121.49;124200.0;281.0;42.0;1468.0;B;271.0;571.0;33.906;38.53
-121.48;73500.0;685.0;41.0;3364.0;B;626.0;1841.0;21.975;38.54
-121.48;62300.0;361.0;37.0;1704.0;B;356.0;902.0;19.837;38.53
-121.47;52500.0;510.0;36.0;2099.0;B;483.0;1845.0;14.138;38.54
-121.47;54400.0;725.0;43.0;3215.0;B;625.0;2400.0;14.625;38.53
-121.47;65400.0;146.0;44.0;543.0;B;125.0;506.0;13.646;38.53
-121.49;152900.0;169.0;18.0;700.0;B;128.0;260.0;29.219;38.51
-121.49;84500.0;439.0;32.0;2364.0;B;449.0;1331.0;3.319;38.5
-121.49;87900.0;271.0;30.0;1715.0;B;263.0;842.0;30.313;38.5
-121.5;98500.0;330.0;29.0;2049.0;B;309.0;787.0;37.414;38.5
-121.49;79500.0;607.0;30.0;3166.0;B;579.0;1857.0;31.768;38.51
-121.51;164800.0;479.0;34.0;2815.0;B;471.0;1075.0;39.792;38.54
-121.52;160300.0;585.0;31.0;3089.0;B;561.0;1366.0;42.885;38.53
-121.52;171200.0;623.0;30.0;3377.0;B;594.0;1289.0;35.737;38.53
-121.52;156900.0;1456.0;23.0;6876.0;B;1386.0;2942.0;30.963;38.51
-121.51;158300.0;790.0;21.0;4426.0;B;761.0;1856.0;4.1;38.49
-121.51;180200.0;745.0;25.0;4719.0;B;739.0;1857.0;50.371;38.5
-121.55;216800.0;851.0;14.0;5490.0;B;837.0;2415.0;65.253;38.51
-121.55;204600.0;738.0;9.0;4868.0;B;750.0;2036.0;57.621;38.5
-121.54;183600.0;1051.0;15.0;6093.0;B;997.0;2415.0;42.075;38.5
-121.54;217900.0;1590.0;17.0;8482.0;B;1513.0;3362.0;42.216;38.51
-121.53;216800.0;477.0;17.0;3087.0;B;495.0;1365.0;64.667;38.5
-121.53;178900.0;1324.0;20.0;6132.0;B;1174.0;2595.0;31.607;38.51
-121.52;184400.0;805.0;19.0;4900.0;B;855.0;2519.0;48.497;38.5
-121.53;212200.0;5027.0;5.0;27870.0;B;4855.0;11935.0;48.811;38.48
-121.52;152800.0;800.0;5.0;3344.0;B;670.0;1341.0;36.196;38.49
-121.54;174500.0;1535.0;6.0;9104.0;B;1481.0;3759.0;51.442;38.49
-121.48;95800.0;497.0;34.0;2561.0;B;530.0;1583.0;31.583;38.52
-121.48;72300.0;201.0;24.0;979.0;B;205.0;723.0;25.926;38.51
-121.48;70300.0;792.0;23.0;2679.0;B;659.0;1740.0;13.679;38.5
-121.49;77700.0;301.0;26.0;1557.0;B;300.0;986.0;26.613;38.49
-121.5;78200.0;690.0;29.0;3606.0;B;696.0;2317.0;27.368;38.49
-121.5;83400.0;725.0;32.0;4013.0;B;675.0;2032.0;33.689;38.49
-121.48;78600.0;806.0;26.0;3165.0;B;752.0;2447.0;15.908;38.49
-121.49;74600.0;832.0;26.0;4629.0;B;816.0;2902.0;2.735;38.49
-121.47;78800.0;790.0;17.0;3595.0;B;770.0;2760.0;23.233;38.49
-121.47;76200.0;551.0;25.0;2969.0;B;487.0;1745.0;26.382;38.48
-121.49;68000.0;1185.0;26.0;6121.0;B;1105.0;4224.0;23.496;38.47
-121.47;67300.0;462.0;24.0;2359.0;B;476.0;2048.0;32.702;38.48
-121.45;60500.0;384.0;38.0;1865.0;B;354.0;1052.0;17.891;38.54
-121.45;69900.0;388.0;38.0;1746.0;B;315.0;1142.0;17.714;38.53
-121.45;75400.0;415.0;34.0;1893.0;B;395.0;884.0;21.679;38.53
-121.45;87000.0;354.0;34.0;1717.0;B;306.0;848.0;24.741;38.53
-121.46;63900.0;324.0;39.0;1453.0;B;281.0;843.0;17.692;38.54
-121.46;65400.0;588.0;37.0;2745.0;B;556.0;1607.0;18.007;38.53
-121.46;55700.0;411.0;36.0;1825.0;B;391.0;1226.0;15.292;38.54
-121.47;66800.0;638.0;26.0;2177.0;B;560.0;1971.0;12.575;38.52
-121.46;110000.0;606.0;18.0;2123.0;B;599.0;1576.0;15.735;38.51
-121.45;99500.0;665.0;25.0;3033.0;B;627.0;1559.0;27.101;38.5
-121.47;137500.0;424.0;17.0;1895.0;B;417.0;620.0;17.188;38.5
-121.47;80000.0;4.0;52.0;20.0;B;9.0;74.0;3.625;38.51
-121.47;60400.0;515.0;42.0;2316.0;B;522.0;1597.0;18.205;38.52
-121.44;69700.0;950.0;36.0;3446.0;B;847.0;2460.0;16.521;38.52
-121.45;75900.0;901.0;29.0;4221.0;B;850.0;2294.0;22.245;38.51
-121.45;71200.0;325.0;37.0;1705.0;B;326.0;827.0;26.288;38.52
-121.45;70300.0;321.0;37.0;1477.0;B;312.0;888.0;25.592;38.52
-121.46;72100.0;797.0;29.0;3873.0;B;706.0;2237.0;21.736;38.52
-121.46;84100.0;592.0;32.0;2437.0;B;557.0;1596.0;1.68;38.51
-121.46;65600.0;285.0;34.0;1279.0;B;268.0;963.0;2.71;38.52
-121.44;82400.0;1606.0;27.0;7212.0;B;1549.0;4828.0;2.214;38.51
-121.44;96800.0;439.0;27.0;2527.0;B;415.0;1089.0;4.088;38.5
-121.44;97500.0;586.0;20.0;2033.0;B;521.0;1281.0;14.007;38.5
-121.42;90400.0;1422.0;15.0;7901.0;B;1418.0;4769.0;28.139;38.51
-121.42;87900.0;1539.0;24.0;7740.0;B;1397.0;4333.0;3.025;38.5
-121.46;107900.0;1995.0;15.0;10211.0;B;1752.0;5656.0;2.575;38.49
-121.45;109800.0;662.0;34.0;3573.0;B;620.0;1540.0;35.323;38.49
-121.44;109300.0;788.0;31.0;4297.0;B;771.0;2083.0;33.878;38.49
-121.45;103100.0;510.0;28.0;2780.0;B;533.0;1638.0;29.571;38.48
-121.43;90500.0;930.0;12.0;4602.0;B;860.0;2299.0;30.625;38.48
-121.44;109800.0;1010.0;12.0;4929.0;B;870.0;2621.0;27.262;38.48
-121.45;98700.0;340.0;24.0;1766.0;B;372.0;1028.0;35.402;38.48
-121.46;93100.0;659.0;8.0;3593.0;B;530.0;1710.0;35.227;38.48
-121.42;103000.0;2444.0;17.0;13180.0;B;2335.0;7235.0;3.363;38.49
-121.42;116000.0;1992.0;13.0;7880.0;B;1882.0;4749.0;19.657;38.48
-121.4;106300.0;1283.0;12.0;7290.0;B;1248.0;3960.0;35.968;38.49
-121.38;108900.0;1643.0;11.0;8537.0;B;1648.0;4224.0;29.647;38.49
-121.39;92000.0;375.0;19.0;1808.0;B;320.0;758.0;20.062;38.51
-121.42;55000.0;748.0;21.0;2066.0;B;734.0;2548.0;13.571;38.56
-121.39;137400.0;1470.0;19.0;8507.0;B;1453.0;3517.0;43.644;38.56
-121.38;133700.0;430.0;23.0;2790.0;B;460.0;1407.0;43.288;38.55
-121.38;130900.0;264.0;26.0;1532.0;B;285.0;781.0;46.944;38.55
-121.39;126200.0;431.0;25.0;2171.0;B;422.0;1053.0;35.278;38.55
-121.39;154300.0;467.0;18.0;1734.0;B;447.0;783.0;19.044;38.55
-121.4;142500.0;398.0;26.0;2697.0;B;389.0;1088.0;5.0;38.55
-121.41;156300.0;705.0;14.0;2534.0;B;583.0;1495.0;19.167;38.55
-121.4;142400.0;494.0;19.0;2497.0;B;442.0;748.0;2.925;38.55
-121.4;67500.0;30.0;38.0;152.0;B;35.0;65.0;0.9274;38.53
-121.48;82100.0;240.0;43.0;987.0;B;237.0;1253.0;0.9204;38.59
-121.5;67500.0;21.0;43.0;88.0;B;19.0;119.0;1.725;38.59
-121.44;137500.0;864.0;16.0;2987.0;B;755.0;1240.0;28.231;38.6
-121.41;179500.0;1369.0;17.0;7228.0;B;1365.0;2455.0;51.385;38.56
-121.37;387000.0;847.0;22.0;4899.0;B;826.0;1701.0;52.449;38.57
-121.39;338700.0;357.0;33.0;2648.0;B;359.0;863.0;84.016;38.57
-121.4;297600.0;295.0;25.0;2022.0;B;278.0;639.0;58.416;38.57
-121.41;190700.0;1124.0;16.0;4429.0;B;960.0;1538.0;32.443;38.57
-121.4;327800.0;357.0;22.0;2623.0;B;368.0;838.0;7.143;38.56
-121.42;89600.0;1078.0;23.0;3713.0;B;1018.0;2194.0;17.451;38.6
-121.42;102800.0;193.0;35.0;1166.0;B;190.0;574.0;22.452;38.6
-121.42;111400.0;209.0;36.0;1327.0;B;230.0;613.0;38.672;38.6
-121.43;95700.0;576.0;33.0;2289.0;B;503.0;1100.0;21.694;38.61
-121.44;55000.0;38.0;34.0;172.0;B;55.0;149.0;26.442;38.61
-121.41;105500.0;605.0;36.0;3099.0;B;623.0;1322.0;34.784;38.61
-121.41;104200.0;1467.0;16.0;5407.0;B;1265.0;2523.0;20.471;38.6
-121.41;114500.0;1446.0;18.0;5527.0;B;1305.0;2883.0;26.485;38.59
-121.41;99100.0;3630.0;17.0;12355.0;B;3073.0;5692.0;25.245;38.59
-121.41;141400.0;1882.0;18.0;6955.0;B;1740.0;2803.0;3.089;38.58
-121.39;136600.0;536.0;36.0;2396.0;B;515.0;1225.0;29.559;38.61
-121.39;118800.0;1320.0;22.0;5773.0;B;1250.0;2607.0;25.238;38.6
-121.4;136400.0;347.0;37.0;1994.0;B;355.0;782.0;41.488;38.61
-121.38;103000.0;237.0;36.0;1239.0;B;222.0;764.0;30.156;38.59
-121.39;108100.0;468.0;33.0;2091.0;B;470.0;1053.0;22.264;38.59
-121.39;113600.0;234.0;34.0;1151.0;B;251.0;563.0;2.8;38.59
-121.4;124600.0;534.0;25.0;2228.0;B;481.0;1130.0;25.363;38.59
-121.4;156800.0;624.0;18.0;2614.0;B;616.0;1181.0;20.432;38.59
-121.38;98700.0;434.0;36.0;2253.0;B;426.0;1018.0;32.596;38.59
-121.39;93400.0;369.0;36.0;2019.0;B;356.0;878.0;28.462;38.58
-121.39;448300.0;365.0;41.0;2577.0;B;339.0;913.0;63.406;38.58
-121.37;136800.0;544.0;35.0;3137.0;B;549.0;1312.0;3.788;38.6
-121.37;283300.0;144.0;36.0;1119.0;B;150.0;414.0;58.336;38.6
-121.38;446400.0;159.0;36.0;1249.0;B;143.0;362.0;68.469;38.6
-121.38;148600.0;496.0;34.0;2888.0;B;479.0;1168.0;36.053;38.61
-121.37;207800.0;401.0;36.0;2523.0;B;398.0;927.0;35.179;38.59
-121.37;280400.0;390.0;37.0;2839.0;B;400.0;1006.0;73.343;38.58
-121.38;191700.0;475.0;38.0;2968.0;B;454.0;1176.0;50.497;38.58
-121.38;189400.0;287.0;38.0;1839.0;B;276.0;685.0;45.313;38.59
-121.37;194100.0;369.0;36.0;2388.0;B;356.0;838.0;4.775;38.59
-121.35;115700.0;776.0;27.0;3900.0;B;761.0;1549.0;27.788;38.61
-121.35;170100.0;611.0;27.0;4314.0;B;575.0;1662.0;50.997;38.6
-121.36;133000.0;328.0;35.0;1930.0;B;338.0;805.0;44.643;38.6
-121.36;133600.0;227.0;36.0;1275.0;B;245.0;530.0;3.875;38.6
-121.36;144100.0;365.0;35.0;2355.0;B;354.0;993.0;50.492;38.61
-121.35;265700.0;193.0;29.0;1285.0;B;206.0;460.0;53.243;38.59
-121.36;225700.0;480.0;32.0;3303.0;B;436.0;1185.0;50.508;38.59
-121.36;344000.0;406.0;25.0;3196.0;B;419.0;978.0;84.699;38.58
-121.35;320200.0;378.0;20.0;2992.0;B;368.0;1105.0;86.572;38.58
-121.34;267200.0;228.0;18.0;1631.0;B;228.0;599.0;78.031;38.58
-121.34;225900.0;421.0;23.0;2912.0;B;410.0;1132.0;59.174;38.59
-121.34;380000.0;480.0;22.0;3273.0;B;463.0;1151.0;8.05;38.59
-121.36;175200.0;1008.0;24.0;6540.0;B;1031.0;2667.0;55.632;38.64
-121.36;146400.0;985.0;28.0;6119.0;B;934.0;2631.0;4.875;38.63
-121.35;164000.0;796.0;28.0;4175.0;B;830.0;2032.0;34.299;38.62
-121.35;134100.0;1243.0;25.0;4916.0;B;1136.0;2140.0;25.511;38.61
-121.36;159500.0;394.0;37.0;2191.0;B;362.0;951.0;38.882;38.61
-121.36;133000.0;503.0;34.0;2447.0;B;456.0;1077.0;3.058;38.62
-121.36;164500.0;370.0;30.0;2619.0;B;359.0;940.0;47.283;38.63
-121.37;139300.0;48.0;36.0;322.0;B;59.0;133.0;46.111;38.64
-121.38;143400.0;1069.0;19.0;4563.0;B;926.0;2256.0;21.472;38.64
-121.37;120700.0;797.0;32.0;3658.0;B;715.0;1452.0;26.623;38.63
-121.37;141100.0;86.0;37.0;494.0;B;99.0;253.0;48.194;38.63
-121.37;151800.0;1018.0;30.0;5996.0;B;1049.0;2532.0;46.127;38.63
-121.37;166100.0;380.0;27.0;1743.0;B;368.0;697.0;16.678;38.62
-121.38;116500.0;610.0;34.0;2352.0;B;592.0;1127.0;2.2;38.62
-121.38;115300.0;144.0;41.0;774.0;B;150.0;356.0;35.625;38.62
-121.37;115600.0;199.0;43.0;1077.0;B;182.0;447.0;30.139;38.62
-121.37;127100.0;193.0;42.0;945.0;B;193.0;460.0;37.569;38.61
-121.37;114100.0;146.0;39.0;823.0;B;144.0;329.0;30.833;38.61
-121.38;126900.0;537.0;27.0;2375.0;B;452.0;863.0;30.086;38.61
-121.39;118900.0;739.0;30.0;2930.0;B;668.0;1661.0;27.813;38.63
-121.39;150400.0;180.0;34.0;1226.0;B;167.0;359.0;38.068;38.63
-121.39;156900.0;359.0;35.0;2024.0;B;364.0;786.0;24.632;38.61
-121.39;170500.0;1487.0;27.0;5693.0;B;1387.0;2334.0;22.844;38.62
-121.39;160900.0;624.0;45.0;2696.0;B;582.0;1059.0;18.176;38.62
-121.4;130400.0;834.0;30.0;3626.0;B;806.0;1577.0;2.517;38.63
-121.4;98700.0;452.0;31.0;1540.0;B;444.0;1079.0;18.571;38.63
-121.4;113200.0;886.0;28.0;3671.0;B;820.0;1733.0;22.292;38.62
-121.4;118800.0;825.0;33.0;3512.0;B;782.0;1515.0;19.908;38.61
-121.41;97500.0;763.0;21.0;3260.0;B;736.0;1735.0;25.162;38.62
-121.42;88600.0;832.0;33.0;3171.0;B;695.0;1591.0;20.786;38.62
-121.42;84400.0;256.0;34.0;1126.0;B;243.0;589.0;21.776;38.61
-121.43;65200.0;252.0;40.0;1134.0;B;249.0;675.0;13.696;38.61
-121.42;64900.0;272.0;41.0;1087.0;B;219.0;462.0;20.224;38.62
-121.42;78000.0;273.0;42.0;1385.0;B;274.0;740.0;26.055;38.63
-121.43;67000.0;225.0;43.0;1009.0;B;218.0;604.0;16.641;38.63
-121.42;73100.0;536.0;42.0;2217.0;B;507.0;1203.0;19.412;38.63
-121.43;73000.0;438.0;36.0;1765.0;B;382.0;1008.0;20.639;38.62
-121.44;63300.0;313.0;41.0;1404.0;B;330.0;765.0;18.792;38.61
-121.41;66800.0;317.0;41.0;1578.0;B;333.0;897.0;23.214;38.64
-121.41;64400.0;287.0;38.0;1384.0;B;280.0;682.0;19.167;38.64
-121.42;60500.0;382.0;42.0;1720.0;B;362.0;1069.0;18.611;38.64
-121.42;58500.0;367.0;44.0;1728.0;B;349.0;1042.0;16.033;38.64
-121.42;49800.0;495.0;21.0;2274.0;B;445.0;1157.0;2.098;38.65
-121.43;77400.0;198.0;18.0;909.0;B;176.0;661.0;31.696;38.65
-121.43;65900.0;411.0;34.0;2010.0;B;422.0;1501.0;20.417;38.64
-121.44;70500.0;442.0;18.0;1756.0;B;320.0;837.0;1.125;38.64
-121.44;62100.0;367.0;25.0;1678.0;B;307.0;971.0;10.398;38.64
-121.44;122200.0;240.0;28.0;1219.0;B;212.0;559.0;38.295;38.65
-121.44;62200.0;399.0;38.0;1673.0;B;382.0;1116.0;13.302;38.63
-121.44;55900.0;271.0;33.0;1077.0;B;236.0;753.0;13.462;38.63
-121.44;71000.0;370.0;38.0;1402.0;B;382.0;970.0;16.343;38.63
-121.44;64700.0;385.0;37.0;1607.0;B;354.0;972.0;19.107;38.62
-121.44;61000.0;733.0;37.0;3009.0;B;588.0;1513.0;14.387;38.62
-121.45;110000.0;502.0;5.0;2680.0;B;498.0;1885.0;26.369;38.65
-121.46;103400.0;767.0;8.0;3746.0;B;744.0;2161.0;32.039;38.65
